Field=#~Integer~#~50|Field=Designator~String~Designator~81|Field=Footprint~String~Footprint~240|Field=Technology~String~Technology~121|Field=Center-X(mm)~String~Center-X(mm)~92|Field=Center-Y(mm)~String~Center-Y(mm)~91|Field=Layer~String~Layer~50|Field=Rotation~String~Rotation~68|Field=Supplier Part Number 1~String~Supplier Part Number 1~141|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~PV Refridgerator.PrjPCB|ReportField=ProjectFullPath~C:\Users\craigc\Desktop\Afriji\Hardware\design\schematic & pcb\PV Refridgerator v0.1.2\PV Refridgerator.PrjPCB|ReportField=Title~Engineering P'n'P For Project [PV Refridgerator.PrjPCB] (PCB Document : PV Refridgerator v0.1.2.PCBDOC)|ReportField=TotalQuantity~116|ReportField=ReportTime~9:56:28|ReportField=ReportDate~Sat 2017-03-04|ReportField=ReportDateTime~Sat 2017-03-04 9:56:28|ReportField=OutputName~Engineering P'n'P|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Designer~Craig Comberbach|ReportField=ProjectRevision~v0.1.2|ReportField=ProjectTitle~PV Refridgerator|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~Sat 2017-03-04|ReportField=CurrentTime~9:49:17|ReportField=Date~2017-02-04|ReportField=DesignedBy~Craig Comberbach|ReportField=Details~|ReportField=DocumentFullPathAndName~C:\Users\craigc\Desktop\Afriji\Hardware\design\schematic & pcb\PV Refridgerator v0.1.2\Overview.SchDoc|ReportField=DocumentName~Overview.SchDoc|ReportField=DocumentNumber~1|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~Thu 2017-03-02|ReportField=Organization~|ReportField=ProjectName~PV Refridgerator.PrjPCB|ReportField=Revision~B|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~16|ReportField=Time~|ReportField=Title~Overview|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~PV Refridgerator.PrjPCB|ReportField=DataSourceFullPath~C:\Users\craigc\Desktop\Afriji\Hardware\design\schematic & pcb\PV Refridgerator v0.1.2\PV Refridgerator.PrjPCB|ReportField=PCBDataSourceFileName~PV Refridgerator v0.1.2.PCBDOC|ReportField=PCBDataSourceFullPath~C:\Users\craigc\Desktop\Afriji\Hardware\design\schematic & pcb\PV Refridgerator v0.1.2\PV Refridgerator v0.1.2.PCBDOC|ReportField=PCBConfigurationName~Default Configuration|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
12|C4|C0805 - Ceramic||-56.642|23.114|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0805C106K8PACTU%26seller%3DDigi-Key%26sku%3D399-4925-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-4925-1-ND{URL.TIP}Supplier
13|C5|C0603 - Ceramic||-52.832|25.654|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
14|C6|C0603 - Ceramic||-41.656|66.294|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
15|C7|C0603 - Ceramic||-67.564|68.834|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
16|C8|C0603 - Ceramic||-43.18|48.514|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
17|C9|C2220 - Ceramic||-56.261|124.079|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%2520Corporation%26mpn%3DCGA9P4X7T2W105M250KE%26seller%3DDigi-Key%26sku%3D445-7998-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-7998-1-ND{URL.TIP}Supplier
18|C10|C2220 - Ceramic||-56.261|130.937|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%2520Corporation%26mpn%3DCGA9P4X7T2W105M250KE%26seller%3DDigi-Key%26sku%3D445-7998-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-7998-1-ND{URL.TIP}Supplier
19|C11|Capacitor - 0603 Ceramic|SMT|-138.636|67.992|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%2520Electronics%2520North%2520America%26mpn%3DGRM188R71H104KA93D%26seller%3DDigi-Key%26sku%3D490-1519-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-1519-1-ND{URL.TIP}Supplier
20|C12|Capacitor - 1210 Tantalum|SMT|-139.144|78.914|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAVX%2520Corporation%26mpn%3DTAJB226K010RNJ%26seller%3DDigi-Key%26sku%3D478-3039-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}478-3039-1-ND{URL.TIP}Supplier
21|C13A|Capacitor - 0603 Ceramic|SMT|-131.724|126.34|Top|90|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%2520Electronics%2520North%2520America%26mpn%3DGRM188R61E105KA12D%26seller%3DDigi-Key%26sku%3D490-3897-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-3897-1-ND{URL.TIP}Supplier
22|C13B|Capacitor - 0603 Ceramic|SMT|-131.724|116.383|Top|90|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%2520Electronics%2520North%2520America%26mpn%3DGRM188R61E105KA12D%26seller%3DDigi-Key%26sku%3D490-3897-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-3897-1-ND{URL.TIP}Supplier
23|C13C|Capacitor - 0603 Ceramic|SMT|-19.422|87.63|Top|90|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%2520Electronics%2520North%2520America%26mpn%3DGRM188R61E105KA12D%26seller%3DDigi-Key%26sku%3D490-3897-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-3897-1-ND{URL.TIP}Supplier
24|C13D|Capacitor - 0603 Ceramic|SMT|-34.061|87.63|Top|90|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%2520Electronics%2520North%2520America%26mpn%3DGRM188R61E105KA12D%26seller%3DDigi-Key%26sku%3D490-3897-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-3897-1-ND{URL.TIP}Supplier
25|C14|C0603 - Ceramic||-38.353|23.862|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
26|C15A|C0603 - Ceramic||-136.5|120.269|Top|90|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
27|C15B|C0603 - Ceramic||-136.5|110.693|Top|90|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
28|C15C|C0603 - Ceramic||-14.072|81.026|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
29|C15D|C0603 - Ceramic||-28.804|80.518|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
30|C16|C0603 - Ceramic||-57.709|101.702|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamsung%2520Electro-Mechanics%2520America%252C%2520Inc.%26mpn%3DCL10B104KB8SFNC%26seller%3DDigi-Key%26sku%3D1276-1936-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1276-1936-1-ND{URL.TIP}Supplier
31|D1|SMA - Diode||-50.673|136.449|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Semiconductor%2520Diodes%2520Division%26mpn%3DUS1G-E3%252F5AT%26seller%3DDigi-Key%26sku%3DUS1G-E3%252F5ATGICT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}US1G-E3%2F5ATGICT-ND{URL.TIP}Supplier
32|D2|SMA - Diode||-50.673|140.284|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Semiconductor%2520Diodes%2520Division%26mpn%3DUS1G-E3%252F5AT%26seller%3DDigi-Key%26sku%3DUS1G-E3%252F5ATGICT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}US1G-E3%2F5ATGICT-ND{URL.TIP}Supplier
33|D3|SMA - Diode||-61.697|136.449|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Semiconductor%2520Diodes%2520Division%26mpn%3DUS1G-E3%252F5AT%26seller%3DDigi-Key%26sku%3DUS1G-E3%252F5ATGICT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}US1G-E3%2F5ATGICT-ND{URL.TIP}Supplier
34|D4|SMA - Diode||-61.697|140.284|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Semiconductor%2520Diodes%2520Division%26mpn%3DUS1G-E3%252F5AT%26seller%3DDigi-Key%26sku%3DUS1G-E3%252F5ATGICT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}US1G-E3%2F5ATGICT-ND{URL.TIP}Supplier
35|D5|LED - 1206 Red||-71.385|56.12|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKingbright%26mpn%3DAPT3216SRCPRV%26seller%3DDigi-Key%26sku%3D754-1142-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}754-1142-1-ND{URL.TIP}Supplier
36|D6|LED - 1206 Green||-71.385|53.58|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKingbright%26mpn%3DAPL3015SGC-F01%26seller%3DDigi-Key%26sku%3D754-1111-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}754-1111-1-ND{URL.TIP}Supplier
37|D7|LED - 1206 Blue||-71.385|51.04|Top|180|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DLite-On%2520Inc.%26mpn%3DLTST-C150TBKT%26seller%3DDigi-Key%26sku%3D160-1643-1-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}160-1643-1-ND{URL.TIP}Supplier
38|D8A|SMA - Diode||-138.938|121.412|Top|270|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Semiconductor%2520Diodes%2520Division%26mpn%3DUS1G-E3%252F5AT%26seller%3DDigi-Key%26sku%3DUS1G-E3%252F5ATGICT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}US1G-E3%2F5ATGICT-ND{URL.TIP}Supplier
39|D8B|SMA - Diode||-138.938|111.76|Top|270|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Semiconductor%2520Diodes%2520Division%26mpn%3DUS1G-E3%252F5AT%26seller%3DDigi-Key%26sku%3DUS1G-E3%252F5ATGICT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}US1G-E3%2F5ATGICT-ND{URL.TIP}Supplier
40|D8C|SMA - Diode||-15.358|77.978|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Semiconductor%2520Diodes%2520Division%26mpn%3DUS1G-E3%252F5AT%26seller%3DDigi-Key%26sku%3DUS1G-E3%252F5ATGICT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}US1G-E3%2F5ATGICT-ND{URL.TIP}Supplier
41|D8D|SMA - Diode||-29.997|77.978|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Semiconductor%2520Diodes%2520Division%26mpn%3DUS1G-E3%252F5AT%26seller%3DDigi-Key%26sku%3DUS1G-E3%252F5ATGICT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}US1G-E3%2F5ATGICT-ND{URL.TIP}Supplier
42|FID1|Fiducial - Double sided|Mechanical|-144.78|137.16|Top|0|{URL}{URL.TEXT}{URL.TIP}Supplier
43|FID3|Fiducial - Double sided|Mechanical|0|0|Top|0|{URL}{URL.TEXT}{URL.TIP}Supplier
44|J1|||0|0|None|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%2520Inc.%26mpn%3D61303211821%26seller%3DDigi-Key%26sku%3D732-2860-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}732-2860-ND{URL.TIP}Supplier
45|J2|||0|0|None|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%2520Inc.%26mpn%3D61303211821%26seller%3DDigi-Key%26sku%3D732-2860-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}732-2860-ND{URL.TIP}Supplier
46|J3|TE 796739-2||-124.46|141.732|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520AMP%2520Connectors%26mpn%3D796739-2%26seller%3DDigi-Key%26sku%3DA98273-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A98273-ND{URL.TIP}Supplier
47|J5|Connector - MTA-100 5 Position|THT|-33.056|23.862|Top|90|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520AMP%2520Connectors%26mpn%3D640456-5%26seller%3DDigi-Key%26sku%3DA19471-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A19471-ND{URL.TIP}Supplier
48|J6|TE 796739-2||-22.814|141.732|Top|0|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520AMP%2520Connectors%26mpn%3D796739-2%26seller%3DDigi-Key%26sku%3DA98273-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A98273-ND{URL.TIP}Supplier
49|J7|TE 796739-2||-79.248|119.644|Top|270|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520AMP%2520Connectors%26mpn%3D796739-2%26seller%3DDigi-Key%26sku%3DA98273-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A98273-ND{URL.TIP}Supplier
50|J8|TE 796739-2||-79.248|138.684|Top|270|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520AMP%2520Connectors%26mpn%3D796739-2%26seller%3DDigi-Key%26sku%3DA98273-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A98273-ND{URL.TIP}Supplier
51|Q1|DPAK|MOSFET (Metal Oxide)|-92.422|111.481|Top|270|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DInfineon%2520Technologies%26mpn%3DIPD025N06N%26seller%3DDigi-Key%26sku%3DIPD025N06NCT-ND%26country%3DCA%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}IPD025N06NCT-ND{URL.TIP}Supplier
